"GeneID1"	"GeneID2"	"UniprotA"	"UniprotB"	"Symbol1"	"Symbol2"	"pW"	"pNI"	"pInt"
"10143"	"56259"	"O75596"	"Q8WYA6"	"CLEC3A"	"CTNNBL1"	0.0373465109625552	0.00137202755824585	0.961281461479199
"54988"	"55066"	"Q6NUN0-2"	"Q8NCN5"	"ACSM5"	"PDPR"	3.02184591478024e-16	0.0406173153595427	0.959382684640457
"4085"	"25929"	"Q13257"	"Q8TEQ6"	"MAD2L1"	"GEMIN5"	9.69629959641891e-12	0.063540086470548	0.936459913519756
"4085"	"9879"	"Q13257"	"Q7L014"	"MAD2L1"	"DDX46"	1.64289868509165e-14	0.0413616458690769	0.958638354130907
"6138"	"10181"	"P61313"	"P52756"	"RPL15"	"RBM5"	3.1970730760679e-24	0.16321095556273	0.83678904443727
"6138"	"23350"	"P61313"	"O15042-2"	"RPL15"	"U2SURP"	2.0074578328395e-26	0.14756243011253	0.85243756988747
"83648"	"27339"	"Q96KS9"	"Q9UMS4"	"FAM167A"	"PRPF19"	7.16759990448125e-15	0.143110617581175	0.856889382418818
"83648"	"160857"	"Q96KS9"	"Q5T0U0-2"	"FAM167A"	"CCDC122"	0.000110292596399393	0.0000342622644295099	0.999855445139171
"374291"	"55066"	"O75251"	"Q8NCN5"	"NDUFS7"	"PDPR"	3.13470886000897e-15	0.122309873349298	0.877690126650699
"50674"	"60625"	"Q9Y4Z2"	"Q9H5Z1"	"NEUROG3"	"DHX35"	2.35646395657375e-9	0.000526271337636508	0.9994737263059
"140290"	"8030"	"Q8TDR4"	"Q16204"	"TCP10L"	"CCDC6"	1.56925544498466e-9	0.0101426315491402	0.989857366881604
"85437"	"10081"	"Q8TBF4"	"Q8N8D1"	"ZCRB1"	"PDCD7"	1.47978048749381e-10	3.33192719286299e-6	0.999996667924829
"85437"	"23451"	"Q8TBF4"	"O75533"	"ZCRB1"	"SF3B1"	1.61195353525671e-14	0.125883805636634	0.87411619436335
"85437"	"154007"	"Q8TBF4"	"Q6IEG0"	"ZCRB1"	"SNRNP48"	7.40764658412061e-9	5.79367424605606e-6	0.999994198918107
"85437"	"55599"	"Q8TBF4"	"Q96LT9"	"ZCRB1"	"RNPC3"	1.78581160163234e-11	2.29963706938275e-6	0.999997700345072
"85437"	"10992"	"Q8TBF4"	"Q13435"	"ZCRB1"	"SF3B2"	4.15203420158598e-15	0.0167516670263355	0.98324833297366
"85437"	"23350"	"Q8TBF4"	"O15042-2"	"ZCRB1"	"U2SURP"	2.02820652754471e-16	0.194941967912634	0.805058032087366
"57730"	"285331"	"Q8N2N9-2"	"A2RUB6-3"	"ANKRD36B"	"CCDC66"	0.00205773132680025	2.78627857874831e-8	0.997942240810414
"51690"	"26121"	"Q9UK45"	"Q8WWY3"	"LSM7"	"PRPF31"	1.5256235750927e-27	0.16600747107699	0.83399252892301
"51690"	"54960"	"Q9UK45"	"Q9NWZ8"	"LSM7"	"GEMIN8"	3.47261284197432e-6	0.00064310442502618	0.999353422962132
"10286"	"5356"	"O75934"	"O43660"	"BCAS2"	"PLRG1"	8.7689901495767e-28	0.00014043380234942	0.99985956619765
"10286"	"143884"	"O75934"	"Q2TBE0-2"	"BCAS2"	"CWF19L2"	1.36038296607475e-12	4.86471920406062e-6	0.999995135279436
"10286"	"56949"	"O75934"	"Q9HCS7"	"BCAS2"	"XAB2"	3.64009288673753e-11	0.0000702937494422054	0.999929706214157
"10286"	"60625"	"O75934"	"Q9H5Z1"	"BCAS2"	"DHX35"	1.08162641695176e-12	0.0000241028138447936	0.999975897185074
"10286"	"27339"	"O75934"	"Q9UMS4"	"BCAS2"	"PRPF19"	1.4726468179735e-26	3.8826910199138e-7	0.9999996117309
"10286"	"55280"	"O75934"	"Q69YN2"	"BCAS2"	"CWF19L1"	1.65270286622465e-12	0.00342409374904899	0.996575906249298
"10286"	"988"	"O75934"	"Q99459"	"BCAS2"	"CDC5L"	1.23794697126783e-15	0.00087697919543227	0.999123020804566
"10286"	"9716"	"O75934"	"O60306"	"BCAS2"	"AQR"	1.73439448680191e-13	0.0000329764173555627	0.999967023582471
"10286"	"55696"	"O75934"	"Q9NW64-2"	"BCAS2"	"RBM22"	6.94749881812092e-10	0.00693921492510875	0.993060784380141
"10286"	"84292"	"O75934"	"Q9BRX9"	"BCAS2"	"WDR83"	7.1838710678537e-16	0.00071678919847561	0.99928321080152
"10286"	"22938"	"O75934"	"Q13573"	"BCAS2"	"SNW1"	7.4282249778261e-30	0.0020361153381465	0.99796388466185
"10286"	"57683"	"O75934"	"Q9HCK1"	"BCAS2"	"ZDBF2"	2.58987338189623e-10	2.63228577280726e-7	0.999999736512435
"10286"	"51362"	"O75934"	"O60508"	"BCAS2"	"CDC40"	2.65989245612546e-10	0.000189221664972011	0.999810778069039
"10286"	"10450"	"O75934"	"Q9UNP9-2"	"BCAS2"	"PPIE"	4.3657476575788e-19	0.0090911041637801	0.99090889583622
"10286"	"25949"	"O75934"	"O95926"	"BCAS2"	"SYF2"	2.2619779991064e-20	3.3287876756861e-6	0.99999667121233
"10286"	"5121"	"O75934"	"P48539"	"BCAS2"	"PCP4"	3.98626839519489e-6	0.00160860376302447	0.99838740996858
"5121"	"5873"	"P48539"	"P51159"	"PCP4"	"RAB27A"	3.21306449881025e-9	0.00219549607056755	0.997804500716368
"83442"	"5873"	"Q9H299"	"P51159"	"SH3BGRL3"	"RAB27A"	5.02656867722724e-7	0.0440887376319695	0.955910759711163
"83442"	"5121"	"Q9H299"	"P48539"	"SH3BGRL3"	"PCP4"	1.50652098902978e-8	6.42417767683158e-6	0.999993560757113
"83442"	"5121"	"Q9H299"	"P48539"	"SH3BGRL3"	"PCP4"	1.50652098902978e-8	6.42417767683158e-6	0.999993560757113
"6628"	"6626"	"P14678-2"	"P09012"	"SNRPB"	"SNRPA"	2.71200930709775e-13	0.000769248856901572	0.999230751142827
"6628"	"6629"	"P14678-2"	"P08579"	"SNRPB"	"SNRPB2"	5.0766512977966e-26	4.5102134025058e-6	0.9999954897866
"6628"	"6629"	"P14678-2"	"P08579"	"SNRPB"	"SNRPB2"	5.0766512977966e-26	4.5102134025058e-6	0.9999954897866
"6628"	"6625"	"P14678-2"	"P08621"	"SNRPB"	"SNRNP70"	9.3647560414966e-25	0.00016954360827968	0.99983045639172
"6628"	"10081"	"P14678-2"	"Q8N8D1"	"SNRPB"	"PDCD7"	1.40894847687157e-9	0.0000529921425474535	0.999947006448504
"6628"	"10081"	"P14678-2"	"Q8N8D1"	"SNRPB"	"PDCD7"	1.40894847687157e-9	0.0000529921425474535	0.999947006448504
"6628"	"23451"	"P14678-2"	"O75533"	"SNRPB"	"SF3B1"	8.96160192020681e-15	0.0546556704216713	0.94534432957832
"6628"	"23451"	"P14678-2"	"O75533"	"SNRPB"	"SF3B1"	8.96160192020681e-15	0.0546556704216713	0.94534432957832
"6628"	"10419"	"P14678-2"	"O14744"	"SNRPB"	"PRMT5"	1.16147965921336e-14	0.00111685510928361	0.998883144890705
"6628"	"9410"	"P14678-2"	"Q96DI7"	"SNRPB"	"SNRNP40"	3.2076461370879e-31	0.18650671542322	0.81349328457678
"6628"	"114034"	"P14678-2"	"Q96GM8"	"SNRPB"	"TOE1"	1.07120889887691e-9	0.0000877032789805787	0.99991229564981
"6628"	"114034"	"P14678-2"	"Q96GM8"	"SNRPB"	"TOE1"	1.07120889887691e-9	0.0000877032789805787	0.99991229564981
"6628"	"24148"	"P14678-2"	"O94906"	"SNRPB"	"PRPF6"	1.6259739102759e-28	0.0058061371832638	0.99419386281674
"6628"	"23020"	"P14678-2"	"O75643"	"SNRPB"	"SNRNP200"	1.18385721007511e-14	0.0177641642281515	0.982235835771837
"6628"	"23020"	"P14678-2"	"O75643"	"SNRPB"	"SNRNP200"	1.18385721007511e-14	0.0177641642281515	0.982235835771837
"6628"	"10594"	"P14678-2"	"Q6P2Q9"	"SNRPB"	"PRPF8"	3.99146674879741e-14	0.0471197230292164	0.952880276970744
"6628"	"10594"	"P14678-2"	"Q6P2Q9"	"SNRPB"	"PRPF8"	3.99146674879741e-14	0.0471197230292164	0.952880276970744
"6628"	"64852"	"P14678-2"	"Q9H6E5"	"SNRPB"	"TUT1"	2.34893360090373e-6	0.000118318450189234	0.99987933261621
"6628"	"10992"	"P14678-2"	"Q13435"	"SNRPB"	"SF3B2"	2.61047315764298e-16	0.0504014274644292	0.949598572535571
"6628"	"10992"	"P14678-2"	"Q13435"	"SNRPB"	"SF3B2"	2.61047315764298e-16	0.0504014274644292	0.949598572535571
"6628"	"27336"	"P14678-2"	"O43719"	"SNRPB"	"HTATSF1"	3.19694913800017e-11	0.0362942947777949	0.963705705190236
"6628"	"9128"	"P14678-2"	"O43172-2"	"SNRPB"	"PRPF4"	7.6798486268375e-30	0.078270356080135	0.92172964391986
"6628"	"56949"	"P14678-2"	"Q9HCS7"	"SNRPB"	"XAB2"	2.80171185630142e-8	0.195488844077388	0.804511127905493
"6628"	"56949"	"P14678-2"	"Q9HCS7"	"SNRPB"	"XAB2"	2.80171185630142e-8	0.195488844077388	0.804511127905493
"6628"	"55783"	"P14678-2"	"Q8IYT2"	"SNRPB"	"FTSJD1"	2.23492695933609e-10	1.77238784381783e-7	0.999999822537723
"6628"	"94104"	"P14678-2"	"Q9Y5B6"	"SNRPB"	"GCFC1"	1.79377407951888e-12	0.0000618733105585206	0.999938126687648
"6628"	"22950"	"P14678-2"	"Q9BWU0"	"SNRPB"	"SLC4A1AP"	9.81617626896197e-15	0.0361428921966528	0.963857107803337
"6628"	"83732"	"P14678-2"	"Q9BRS2"	"SNRPB"	"RIOK1"	4.23383326006197e-13	0.00280968678243216	0.997190313217144
"6628"	"9733"	"P14678-2"	"Q15020"	"SNRPB"	"SART3"	1.44688772303073e-13	0.00213553924304579	0.997864460756809
"6628"	"54878"	"P14678-2"	"Q6V1X1-3"	"SNRPB"	"DPP8"	1.17853542085091e-12	0.0000395705779458504	0.999960429420876
"6628"	"54878"	"P14678-2"	"Q6V1X1-3"	"SNRPB"	"DPP8"	1.17853542085091e-12	0.0000395705779458504	0.999960429420876
"6628"	"9416"	"P14678-2"	"Q9BUQ8"	"SNRPB"	"DDX23"	1.6580206265911e-27	0.0085195157444383	0.99148048425556
"6628"	"9416"	"P14678-2"	"Q9BUQ8"	"SNRPB"	"DDX23"	1.6580206265911e-27	0.0085195157444383	0.99148048425556
"6628"	"26121"	"P14678-2"	"Q8WWY3"	"SNRPB"	"PRPF31"	9.25220839021e-31	0.097546804818248	0.90245319518175
"6628"	"26121"	"P14678-2"	"Q8WWY3"	"SNRPB"	"PRPF31"	9.25220839021e-31	0.097546804818248	0.90245319518175
"6628"	"54960"	"P14678-2"	"Q9NWZ8"	"SNRPB"	"GEMIN8"	2.0011561649529e-22	0.00055902362638015	0.99944097637362
"6628"	"54960"	"P14678-2"	"Q9NWZ8"	"SNRPB"	"GEMIN8"	2.0011561649529e-22	0.00055902362638015	0.99944097637362
"6628"	"6936"	"P14678-2"	"P16383-2"	"SNRPB"	"C2orf3"	7.0146910959554e-17	0.0019351224799488	0.99806487752005
"6628"	"23136"	"P14678-2"	"Q9Y2J2-2"	"SNRPB"	"EPB41L3"	2.1090805273392e-28	0.056768553790847	0.94323144620915
"6628"	"8935"	"P14678-2"	"O75563"	"SNRPB"	"SKAP2"	9.79402087324233e-12	0.000698331311467941	0.999301668678738
"6628"	"56257"	"P14678-2"	"Q7L2J0"	"SNRPB"	"MEPCE"	6.00123015824505e-11	0.00340914171384596	0.996590858226142
"6628"	"24144"	"P14678-2"	"Q9UBB9-2"	"SNRPB"	"TFIP11"	5.00572699037019e-15	0.00041312629506123	0.999586873704934
"6628"	"10160"	"P14678-2"	"Q9Y4F1"	"SNRPB"	"FARP1"	3.9693086243946e-11	3.3355787968821e-7	0.999999666402427
"6628"	"25929"	"P14678-2"	"Q8TEQ6"	"SNRPB"	"GEMIN5"	2.49947372017281e-12	0.000429416343009744	0.999570583654491
"6628"	"25929"	"P14678-2"	"Q8TEQ6"	"SNRPB"	"GEMIN5"	2.49947372017281e-12	0.000429416343009744	0.999570583654491
"6628"	"79084"	"P14678-2"	"Q9BQA1"	"SNRPB"	"WDR77"	1.82100506456106e-15	0.0246290618664802	0.975370938133518
"6628"	"55094"	"P14678-2"	"Q9BRR8"	"SNRPB"	"GPATCH1"	1.84829670669202e-7	0.0111759010845458	0.988823914085784
"6628"	"154007"	"P14678-2"	"Q6IEG0"	"SNRPB"	"SNRNP48"	0.0000224711018441037	0.000694981611628103	0.999282547286528
"6628"	"154007"	"P14678-2"	"Q6IEG0"	"SNRPB"	"SNRNP48"	0.0000224711018441037	0.000694981611628103	0.999282547286528
"6628"	"11193"	"P14678-2"	"O75554"	"SNRPB"	"WBP4"	2.2387390727166e-26	0.0018873190975865	0.99811268090241
"6628"	"143884"	"P14678-2"	"Q2TBE0-2"	"SNRPB"	"CWF19L2"	3.14416120983379e-9	0.00315817088900821	0.99684182596683
"6628"	"143884"	"P14678-2"	"Q2TBE0-2"	"SNRPB"	"CWF19L2"	3.14416120983379e-9	0.00315817088900821	0.99684182596683
"6628"	"6633"	"P14678-2"	"P62316"	"SNRPB"	"SNRPD2"	1.33120730677788e-14	0.0115642724302029	0.988435727569784
"6628"	"1207"	"P14678-2"	"P54105"	"SNRPB"	"CLNS1A"	3.02357128511043e-14	5.95435913916323e-6	0.999994045640831
"6628"	"55352"	"P14678-2"	"Q9NQ92"	"SNRPB"	"C17orf79"	9.9996053865421e-20	0.00044548744738663	0.99955451255261
"6628"	"8233"	"P14678-2"	"Q15696"	"SNRPB"	"ZRSR2"	7.216239796018e-22	0.000039367831800744	0.9999606321682
"6628"	"54971"	"P14678-2"	"Q8N9N5-2"	"SNRPB"	"BANP"	0.000724897885036139	0.0620971422242653	0.937177959890699
"6628"	"51362"	"P14678-2"	"O60508"	"SNRPB"	"CDC40"	3.20818728645263e-9	0.207233753863955	0.792766242927857
"6628"	"51362"	"P14678-2"	"O60508"	"SNRPB"	"CDC40"	3.20818728645263e-9	0.207233753863955	0.792766242927857
"6628"	"9716"	"P14678-2"	"O60306"	"SNRPB"	"AQR"	4.57480702982389e-12	0.00926491474353447	0.990735085251891
"6628"	"9716"	"P14678-2"	"O60306"	"SNRPB"	"AQR"	4.57480702982389e-12	0.00926491474353447	0.990735085251891
"6628"	"55599"	"P14678-2"	"Q96LT9"	"SNRPB"	"RNPC3"	8.09590284697429e-11	3.65346772395463e-6	0.999996346451317
"6628"	"55599"	"P14678-2"	"Q96LT9"	"SNRPB"	"RNPC3"	8.09590284697429e-11	3.65346772395463e-6	0.999996346451317
"6628"	"51691"	"P14678-2"	"O95777"	"SNRPB"	"NAA38"	6.46379601259167e-12	0.13197584960669	0.868024150386846
"6628"	"6627"	"P14678-2"	"P09661"	"SNRPB"	"SNRPA1"	5.3479441289861e-24	0.00043949874642751	0.99956050125357
"6628"	"6627"	"P14678-2"	"P09661"	"SNRPB"	"SNRPA1"	5.3479441289861e-24	0.00043949874642751	0.99956050125357
"6628"	"9465"	"P14678-2"	"Q9P0M2"	"SNRPB"	"AKAP7"	4.98855422385184e-7	0.00970810551517519	0.990291395629402
"6628"	"55837"	"P14678-2"	"Q56P03"	"SNRPB"	"EAPP"	1.882102178523e-22	0.00060050342274971	0.99939949657725
"6628"	"6634"	"P14678-2"	"P62318"	"SNRPB"	"SNRPD3"	1.5491757212799e-24	0.0072331858488042	0.9927668141512
"6628"	"96764"	"P14678-2"	"Q96RS0"	"SNRPB"	"TGS1"	0.0320232657422779	0.0942538436139768	0.873722890643745
"6628"	"96764"	"P14678-2"	"Q96RS0"	"SNRPB"	"TGS1"	0.0320232657422779	0.0942538436139768	0.873722890643745
"6628"	"1477"	"P14678-2"	"Q05048"	"SNRPB"	"CSTF1"	1.3821675270768e-11	0.00970155594526484	0.990298444040913
"6628"	"10262"	"P14678-2"	"Q15427"	"SNRPB"	"SF3B4"	2.58547727250392e-12	0.0380755230141195	0.961924476983295
"6628"	"10262"	"P14678-2"	"Q15427"	"SNRPB"	"SF3B4"	2.58547727250392e-12	0.0380755230141195	0.961924476983295
"6628"	"6632"	"P14678-2"	"P62314"	"SNRPB"	"SNRPD1"	9.21928195647256e-15	0.000473535776439845	0.999526464223551
"6628"	"10421"	"P14678-2"	"O95400"	"SNRPB"	"CD2BP2"	5.6154201148353e-21	0.0026328103310202	0.99736718966898
"6628"	"6638"	"P14678-2"	"P63162"	"SNRPB"	"SNRPN"	8.1840937198831e-22	3.7120761340529e-9	0.99999999628792
"6628"	"10078"	"P14678-2"	"Q9Y5U2-2"	"SNRPB"	"TSSC4"	8.3563160435997e-28	0.026879426008101	0.9731205739919
"6628"	"10078"	"P14678-2"	"Q9Y5U2-2"	"SNRPB"	"TSSC4"	8.3563160435997e-28	0.026879426008101	0.9731205739919
"6629"	"23450"	"P08579"	"Q15393"	"SNRPB2"	"SF3B3"	2.07680203092956e-14	0.0801378443597587	0.919862155640221
"6629"	"23450"	"P08579"	"Q15393"	"SNRPB2"	"SF3B3"	2.07680203092956e-14	0.0801378443597587	0.919862155640221
"6629"	"23451"	"P08579"	"O75533"	"SNRPB2"	"SF3B1"	3.67646689791703e-15	0.019302620127707	0.980697379872289
"6629"	"23451"	"P08579"	"O75533"	"SNRPB2"	"SF3B1"	3.67646689791703e-15	0.019302620127707	0.980697379872289
"6629"	"23451"	"P08579"	"O75533"	"SNRPB2"	"SF3B1"	3.67646689791703e-15	0.019302620127707	0.980697379872289
"6629"	"114034"	"P08579"	"Q96GM8"	"SNRPB2"	"TOE1"	5.07444700495736e-10	0.000694989383189961	0.999305010109365
"6629"	"114034"	"P08579"	"Q96GM8"	"SNRPB2"	"TOE1"	5.07444700495736e-10	0.000694989383189961	0.999305010109365
"6629"	"114034"	"P08579"	"Q96GM8"	"SNRPB2"	"TOE1"	5.07444700495736e-10	0.000694989383189961	0.999305010109365
"6629"	"25929"	"P08579"	"Q8TEQ6"	"SNRPB2"	"GEMIN5"	4.85530552548488e-15	0.0000835916508640217	0.999916408349131
"6629"	"25929"	"P08579"	"Q8TEQ6"	"SNRPB2"	"GEMIN5"	4.85530552548488e-15	0.0000835916508640217	0.999916408349131
"6629"	"25929"	"P08579"	"Q8TEQ6"	"SNRPB2"	"GEMIN5"	4.85530552548488e-15	0.0000835916508640217	0.999916408349131
"6629"	"27336"	"P08579"	"O43719"	"SNRPB2"	"HTATSF1"	3.91884280795892e-12	0.0101637259027073	0.989836274093374
"6629"	"27336"	"P08579"	"O43719"	"SNRPB2"	"HTATSF1"	3.91884280795892e-12	0.0101637259027073	0.989836274093374
"6629"	"10992"	"P08579"	"Q13435"	"SNRPB2"	"SF3B2"	2.58439133635811e-15	0.0025257732356203	0.997474226764377
"6629"	"10992"	"P08579"	"Q13435"	"SNRPB2"	"SF3B2"	2.58439133635811e-15	0.0025257732356203	0.997474226764377
"6629"	"10992"	"P08579"	"Q13435"	"SNRPB2"	"SF3B2"	2.58439133635811e-15	0.0025257732356203	0.997474226764377
"6629"	"143884"	"P08579"	"Q2TBE0-2"	"SNRPB2"	"CWF19L2"	9.64576256046966e-13	0.000178419678024179	0.999821580321011
"6629"	"143884"	"P08579"	"Q2TBE0-2"	"SNRPB2"	"CWF19L2"	9.64576256046966e-13	0.000178419678024179	0.999821580321011
"6629"	"143884"	"P08579"	"Q2TBE0-2"	"SNRPB2"	"CWF19L2"	9.64576256046966e-13	0.000178419678024179	0.999821580321011
"6629"	"79664"	"P08579"	"Q659A1"	"SNRPB2"	"NARG2"	0.000337084018401871	0.000670700860464733	0.998992215121133
"6629"	"79664"	"P08579"	"Q659A1"	"SNRPB2"	"NARG2"	0.000337084018401871	0.000670700860464733	0.998992215121133
"6629"	"56949"	"P08579"	"Q9HCS7"	"SNRPB2"	"XAB2"	1.73908977320086e-9	0.159576192180623	0.840423806080287
"6629"	"56949"	"P08579"	"Q9HCS7"	"SNRPB2"	"XAB2"	1.73908977320086e-9	0.159576192180623	0.840423806080287
"6629"	"56949"	"P08579"	"Q9HCS7"	"SNRPB2"	"XAB2"	1.73908977320086e-9	0.159576192180623	0.840423806080287
"6629"	"22950"	"P08579"	"Q9BWU0"	"SNRPB2"	"SLC4A1AP"	1.78657835889598e-15	0.000127773537492508	0.999872226462506
"6629"	"22950"	"P08579"	"Q9BWU0"	"SNRPB2"	"SLC4A1AP"	1.78657835889598e-15	0.000127773537492508	0.999872226462506
"6629"	"10073"	"P08579"	"O95149"	"SNRPB2"	"SNUPN"	2.193818517305e-18	2.9304534383471e-6	0.99999706954656
"6629"	"10073"	"P08579"	"O95149"	"SNRPB2"	"SNUPN"	2.193818517305e-18	2.9304534383471e-6	0.99999706954656
"6629"	"79706"	"P08579"	"Q9H875"	"SNRPB2"	"PRKRIP1"	3.40264925173224e-9	3.20204966146763e-7	0.999999676392385
"6629"	"79706"	"P08579"	"Q9H875"	"SNRPB2"	"PRKRIP1"	3.40264925173224e-9	3.20204966146763e-7	0.999999676392385
"6629"	"79706"	"P08579"	"Q9H875"	"SNRPB2"	"PRKRIP1"	3.40264925173224e-9	3.20204966146763e-7	0.999999676392385
"6629"	"96764"	"P08579"	"Q96RS0"	"SNRPB2"	"TGS1"	2.9803901070361e-9	0.00129290492828346	0.998707092091326
"6629"	"96764"	"P08579"	"Q96RS0"	"SNRPB2"	"TGS1"	2.9803901070361e-9	0.00129290492828346	0.998707092091326
"6629"	"96764"	"P08579"	"Q96RS0"	"SNRPB2"	"TGS1"	2.9803901070361e-9	0.00129290492828346	0.998707092091326
"6629"	"51808"	"P08579"	"Q9H814"	"SNRPB2"	"PHAX"	4.0341308024718e-8	0.0212023430090235	0.978797616649668
"6629"	"51808"	"P08579"	"Q9H814"	"SNRPB2"	"PHAX"	4.0341308024718e-8	0.0212023430090235	0.978797616649668
"6629"	"8175"	"P08579"	"Q15428"	"SNRPB2"	"SF3A2"	0.0000157655835907729	0.000155369796981158	0.999828864619428
"6629"	"8175"	"P08579"	"Q15428"	"SNRPB2"	"SF3A2"	0.0000157655835907729	0.000155369796981158	0.999828864619428
"6629"	"51362"	"P08579"	"O60508"	"SNRPB2"	"CDC40"	7.69741155666427e-11	0.019886198144618	0.980113801778408
"6629"	"51362"	"P08579"	"O60508"	"SNRPB2"	"CDC40"	7.69741155666427e-11	0.019886198144618	0.980113801778408
"6629"	"51362"	"P08579"	"O60508"	"SNRPB2"	"CDC40"	7.69741155666427e-11	0.019886198144618	0.980113801778408
"6629"	"23379"	"P08579"	"Q9Y2F5"	"SNRPB2"	"KIAA0947"	2.3851601251065e-6	0.00101862624235937	0.998978988597516
"6629"	"23379"	"P08579"	"Q9Y2F5"	"SNRPB2"	"KIAA0947"	2.3851601251065e-6	0.00101862624235937	0.998978988597516
"6629"	"6633"	"P08579"	"P62316"	"SNRPB2"	"SNRPD2"	1.41273002618532e-16	0.181470901591694	0.818529098408306
"6629"	"6633"	"P08579"	"P62316"	"SNRPB2"	"SNRPD2"	1.41273002618532e-16	0.181470901591694	0.818529098408306
"6629"	"10523"	"P08579"	"Q8IWX8"	"SNRPB2"	"CHERP"	8.21535823938144e-10	0.188931305403111	0.811068693775353
"6629"	"10523"	"P08579"	"Q8IWX8"	"SNRPB2"	"CHERP"	8.21535823938144e-10	0.188931305403111	0.811068693775353
"6629"	"55280"	"P08579"	"Q69YN2"	"SNRPB2"	"CWF19L1"	6.43244510622827e-9	0.0249332171742867	0.975066776393268
"6629"	"55280"	"P08579"	"Q69YN2"	"SNRPB2"	"CWF19L1"	6.43244510622827e-9	0.0249332171742867	0.975066776393268
"6629"	"55280"	"P08579"	"Q69YN2"	"SNRPB2"	"CWF19L1"	6.43244510622827e-9	0.0249332171742867	0.975066776393268
"6629"	"23350"	"P08579"	"O15042-2"	"SNRPB2"	"U2SURP"	3.13826093032693e-13	0.0615669145654379	0.938433085434248
"6629"	"23350"	"P08579"	"O15042-2"	"SNRPB2"	"U2SURP"	3.13826093032693e-13	0.0615669145654379	0.938433085434248
"6629"	"23350"	"P08579"	"O15042-2"	"SNRPB2"	"U2SURP"	3.13826093032693e-13	0.0615669145654379	0.938433085434248
"6629"	"253635"	"P08579"	"Q8N954"	"SNRPB2"	"CCDC75"	0.000663000154670312	0.00325265763784531	0.996084342207484
"6629"	"253635"	"P08579"	"Q8N954"	"SNRPB2"	"CCDC75"	0.000663000154670312	0.00325265763784531	0.996084342207484
"6629"	"6627"	"P08579"	"P09661"	"SNRPB2"	"SNRPA1"	6.3850952339915e-25	1.1521800129355e-6	0.99999884781999
"6629"	"6627"	"P08579"	"P09661"	"SNRPB2"	"SNRPA1"	6.3850952339915e-25	1.1521800129355e-6	0.99999884781999
"6629"	"6627"	"P08579"	"P09661"	"SNRPB2"	"SNRPA1"	6.3850952339915e-25	1.1521800129355e-6	0.99999884781999
"6629"	"55599"	"P08579"	"Q96LT9"	"SNRPB2"	"RNPC3"	4.77252368573596e-7	0.00421977345152468	0.995779749296107
"6629"	"55599"	"P08579"	"Q96LT9"	"SNRPB2"	"RNPC3"	4.77252368573596e-7	0.00421977345152468	0.995779749296107
"6629"	"55599"	"P08579"	"Q96LT9"	"SNRPB2"	"RNPC3"	4.77252368573596e-7	0.00421977345152468	0.995779749296107
"6629"	"9716"	"P08579"	"O60306"	"SNRPB2"	"AQR"	1.20563555635683e-11	0.155782077560622	0.844217922427321
"6629"	"9716"	"P08579"	"O60306"	"SNRPB2"	"AQR"	1.20563555635683e-11	0.155782077560622	0.844217922427321
"6629"	"9716"	"P08579"	"O60306"	"SNRPB2"	"AQR"	1.20563555635683e-11	0.155782077560622	0.844217922427321
"6629"	"10946"	"P08579"	"Q12874"	"SNRPB2"	"SF3A3"	1.06576236989593e-12	0.000808805516714218	0.99919119448222
"6629"	"10946"	"P08579"	"Q12874"	"SNRPB2"	"SF3A3"	1.06576236989593e-12	0.000808805516714218	0.99919119448222
"6629"	"6634"	"P08579"	"P62318"	"SNRPB2"	"SNRPD3"	4.0177286582514e-23	0.0002834156989441	0.99971658430106
"6629"	"6634"	"P08579"	"P62318"	"SNRPB2"	"SNRPD3"	4.0177286582514e-23	0.0002834156989441	0.99971658430106
"6629"	"6625"	"P08579"	"P08621"	"SNRPB2"	"SNRNP70"	3.8122174758122e-30	0.039519732983761	0.96048026701624
"6629"	"6625"	"P08579"	"P08621"	"SNRPB2"	"SNRNP70"	3.8122174758122e-30	0.039519732983761	0.96048026701624
"136306"	"5121"	"Q8N434-2"	"P48539"	"SVOPL"	"PCP4"	0.025098637828137	0.00151103768504486	0.973390324486818
"256130"	"5121"	"UNKNOWN"	"P48539"	"TMEM196"	"PCP4"	0.025098637828137	0.00151103768504486	0.973390324486818
"26022"	"10228"	"Q9Y2Y6"	"O43752"	"TMEM98"	"STX6"	0.00868031924502532	0.00576668959916467	0.98555299115581
"26022"	"64395"	"Q9Y2Y6"	"Q96IK5"	"TMEM98"	"GMCL1"	3.77750711168724e-6	0.000154329373610794	0.999841893119278
"26022"	"8417"	"Q9Y2Y6"	"O15400-2"	"TMEM98"	"STX7"	0.0000576147809761471	0.0331646124891395	0.966777772729884
"26022"	"10076"	"Q9Y2Y6"	"Q92729-2"	"TMEM98"	"PTPRU"	1.10036827406265e-14	0.036611319323673	0.963388680676316
"26022"	"51293"	"Q9Y2Y6"	"Q9NPF0"	"TMEM98"	"CD320"	0.0497832283554461	0.0499931285105115	0.900223643134042
"26022"	"51290"	"Q9Y2Y6"	"Q96RQ1"	"TMEM98"	"ERGIC2"	0.01143771769764	0.0646128232416439	0.923949459060716
"26022"	"9341"	"Q9Y2Y6"	"Q15836"	"TMEM98"	"VAMP3"	0.00213986300129312	0.0527921881753645	0.945067948823342
